Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.192.168-104.26.13.245-54166-443-6,192.168.192.168,54166,104.26.13.245,443,6,08/12/2025 12:32:15 PM,307,2,0,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0,0,0,0,78175.89576547232,6514.657980456026,307.0,0.0,307.0,307.0,307.0,307.0,0.0,307.0,307.0,0,0,0,0,0,0,0,0,0,64,0,6514.657980456026,0.0,0.0,24.0,8.0,13.856406460551018,192.0,0,0,0,1,2,0,0,0,0.0,12.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,615,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.69.102-59496-443-6,192.168.192.168,59496,172.67.69.102,443,6,08/12/2025 12:32:15 PM,138,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,14492.753623188406,138.0,0.0,138.0,138.0,138.0,138.0,0.0,138.0,138.0,0,0,0,0,0,0,0,0,0,72,0,14492.753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.69.102-59496-443-6,192.168.192.168,59496,172.67.69.102,443,6,08/12/2025 12:32:15 PM,42,2,0,2839.0,0.0,2839.0,0.0,1419.5,2007.4761517886084,0,0,0,0,6.75952380952381E7,47619.04761904762,42.0,0.0,42.0,42.0,42.0,42.0,0.0,42.0,42.0,0,0,0,0,0,1,0,0,0,64,0,47619.04761904762,0.0,0.0,2839.0,1892.6666666666665,1639.0974142293476,2686640.3333333335,0,0,0,1,2,0,0,0,0.0,2839.0,1419.5,0.0,0,0,0,0,0,0,0,0,0,0,16,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.69.102-59496-443-6,192.168.192.168,59496,172.67.69.102,443,6,08/12/2025 12:32:15 PM,284,3,0,271.0,0.0,96.0,80.0,90.33333333333333,8.962886439832502,0,0,0,0,954225.352112676,10563.38028169014,142.0,100.40916292848975,213.0,71.0,284.0,142.0,100.40916292848975,213.0,71.0,0,0,0,0,0,1,0,0,0,96,0,10563.38028169014,0.0,80.0,96.0,87.75,8.958236433584458,80.25,0,0,0,3,3,0,0,0,0.0,117.0,90.33333333333333,0.0,0,0,0,0,0,0,0,0,0,0,547,0,2,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.69.102-59496-443-6,192.168.192.168,59496,172.67.69.102,443,6,08/12/2025 12:32:15 PM,290,2,1,31.0,569.0,31.0,0.0,15.5,21.920310216782973,569.0,569.0,569.0,0.0,2068965.5172413792,10344.827586206897,145.0,203.64675298172568,289.0,1.0,290.0,290.0,0.0,290.0,290.0,0,0,0,0,0,0,0,0,0,64,32,6896.551724137931,3448.2758620689656,0.0,569.0,150.0,279.7153314830395,78240.66666666667,0,0,0,2,3,0,0,0,0.0,200.0,15.5,569.0,0,0,0,0,0,0,0,0,0,0,16,16,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.69.102-59496-443-6,192.168.192.168,59496,172.67.69.102,443,6,08/12/2025 12:32:15 PM,154,2,1,475.0,193.0,475.0,0.0,237.5,335.87572106361006,193.0,193.0,193.0,0.0,4337662.337662337,19480.51948051948,77.0,108.89444430272832,154.0,0.0,154.0,154.0,0.0,154.0,154.0,0,0,0,0,0,1,0,0,0,64,32,12987.012987012988,6493.506493506494,0.0,475.0,285.75,232.29776150449663,53962.25,0,0,0,2,3,0,0,0,0.0,381.0,237.5,193.0,0,0,0,0,0,0,0,0,0,0,16,16,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.69.102-59496-443-6,192.168.192.168,59496,172.67.69.102,443,6,08/12/2025 12:32:15 PM,117,2,0,55.0,0.0,31.0,24.0,27.5,4.949747468305833,0,0,0,0,470085.4700854701,17094.017094017094,117.0,0.0,117.0,117.0,117.0,117.0,0.0,117.0,117.0,0,0,0,0,0,1,0,0,0,64,0,17094.017094017094,0.0,24.0,31.0,28.666666666666668,4.041451884327381,16.333333333333336,0,0,0,2,2,0,0,0,0.0,43.0,27.5,0.0,0,0,0,0,0,0,0,0,0,0,16,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-104.26.12.245-34798-443-6,192.168.192.168,34798,104.26.12.245,443,6,08/12/2025 12:32:21 PM,27,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,74074.07407407407,27.0,0.0,27.0,27.0,27.0,27.0,0.0,27.0,27.0,0,0,0,0,0,0,0,0,0,72,0,74074.07407407407,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-104.26.12.245-34798-443-6,192.168.192.168,34798,104.26.12.245,443,6,08/12/2025 12:32:21 PM,14,2,0,2841.0,0.0,2841.0,0.0,1420.5,2008.8903653509815,0,0,0,0,2.0292857142857143E8,142857.14285714287,14.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0,0,0,0,0,1,0,0,0,64,0,142857.14285714287,0.0,0.0,2841.0,1894.0,1640.2521147677269,2690427.0,0,0,0,1,2,0,0,0,0.0,2841.0,1420.5,0.0,0,0,0,0,0,0,0,0,0,0,16,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-104.26.12.245-34798-443-6,192.168.192.168,34798,104.26.12.245,443,6,08/12/2025 12:32:21 PM,196,3,0,271.0,0.0,96.0,80.0,90.33333333333333,8.962886439832502,0,0,0,0,1382653.06122449,15306.122448979593,98.0,41.012193308819754,127.0,69.0,196.0,98.0,41.012193308819754,127.0,69.0,0,0,0,0,0,1,0,0,0,96,0,15306.122448979593,0.0,80.0,96.0,87.75,8.958236433584458,80.25,0,0,0,3,3,0,0,0,0.0,117.0,90.33333333333333,0.0,0,0,0,0,0,0,0,0,0,0,547,0,2,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-104.26.12.245-34798-443-6,192.168.192.168,34798,104.26.12.245,443,6,08/12/2025 12:32:21 PM,217,2,1,31.0,569.0,31.0,0.0,15.5,21.920310216782973,569.0,569.0,569.0,0.0,2764976.9585253457,13824.884792626728,108.5,152.02795795510772,216.0,1.0,217.0,217.0,0.0,217.0,217.0,0,0,0,0,0,0,0,0,0,64,32,9216.589861751152,4608.294930875576,0.0,569.0,150.0,279.7153314830395,78240.66666666667,0,0,0,2,3,0,0,0,0.0,200.0,15.5,569.0,0,0,0,0,0,0,0,0,0,0,16,16,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-104.26.12.245-34798-443-6,192.168.192.168,34798,104.26.12.245,443,6,08/12/2025 12:32:21 PM,188,3,2,500.0,224.0,476.0,0.0,166.66666666666669,268.15915672102886,193.0,31.0,112.0,114.5512985522207,3851063.8297872343,26595.744680851065,47.0,54.76616960618419,103.0,0.0,188.0,94.0,12.727922061357855,103.0,85.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96,64,15957.44680851064,10638.297872340427,0.0,476.0,200.0,224.4718245125655,50387.6,0,0,0,4,5,0,0,0,0.0,240.0,166.66666666666666,112.0,0,0,0,724,4,3851063,0,0,0,0,16,16,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-104.26.12.245-34798-443-6,192.168.192.168,34798,104.26.12.245,443,6,08/12/2025 12:32:21 PM,274,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7299.270072992701,274.0,0.0,274.0,274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3649.6350364963505,3649.6350364963505,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16,16,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-157.240.13.35-58038-443-6,192.168.192.168,58038,157.240.13.35,443,6,08/12/2025 12:32:34 PM,-815955,11,12,826.0,3944.0,517.0,0.0,75.09090909090911,151.30991675726648,2760.0,0.0,328.66666666666674,783.5098576085034,-5845.91062007096,-28.187828985667103,-37088.86363636363,235353.19433390105,86817.0,-1084940.0,-847390.0,-84739.0,355001.52425369166,162949.0,-1084940.0,236212.0,21473.818181818184,32737.822874522924,86817.0,0.0,0,0,0,0,360,384,0.0,0.0,0.0,2760.0,198.74999999999994,566.9123273986215,321389.5869565218,2,1,0,13,23,0,0,0,1.0,207.3913043478261,75.0909090909091,328.6666666666667,0,0,0,4770,13,17740,0,0,0,0,65535,261,6,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-157.240.13.35-58038-443-6,192.168.192.168,58038,157.240.13.35,443,6,08/12/2025 12:32:33 PM,10,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,199999.99999999997,10.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0,0,0,0,0,0,0,0,0,40,0,199999.99999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
157.240.13.35-192.168.192.168-443-58038-6,157.240.13.35,443,192.168.192.168,58038,6,08/12/2025 12:32:33 PM,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,125000.0,125000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,261,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-8.8.8.8-0-0-0,192.168.192.168,0,8.8.8.8,0,0,08/12/2025 12:32:34 PM,-85200,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-35.2112676056338,-42600.0,127600.24709223724,47627.0,-132827.0,-132827.0,-132827.0,0.0,-132827.0,-132827.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.75.209-50744-443-6,192.168.192.168,50744,172.67.75.209,443,6,08/12/2025 12:32:46 PM,339,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5899.705014749263,339.0,0.0,339.0,339.0,339.0,339.0,0.0,339.0,339.0,0,0,0,0,0,0,0,0,0,72,0,5899.705014749263,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.75.209-50744-443-6,192.168.192.168,50744,172.67.75.209,443,6,08/12/2025 12:32:46 PM,28,2,0,2843.0,0.0,2843.0,0.0,1421.5,2010.3045789133546,0,0,0,0,1.0153571428571428E8,71428.57142857143,28.0,0.0,28.0,28.0,28.0,28.0,0.0,28.0,28.0,0,0,0,0,0,1,0,0,0,64,0,71428.57142857143,0.0,0.0,2843.0,1895.3333333333335,1641.406815306106,2694216.333333333,0,0,0,1,2,0,0,0,0.0,2843.0,1421.5,0.0,0,0,0,0,0,0,0,0,0,0,16,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.75.209-50744-443-6,192.168.192.168,50744,172.67.75.209,443,6,08/12/2025 12:32:46 PM,228,3,0,301.0,0.0,126.0,80.0,100.33333333333333,23.459184413217212,0,0,0,0,1320175.4385964912,13157.894736842105,114.0,70.71067811865476,164.0,64.0,228.0,114.0,70.71067811865476,164.0,64.0,0,0,0,0,0,1,0,0,0,96,0,13157.894736842105,0.0,80.0,126.0,95.25,21.68524844220144,470.25,0,0,0,3,3,0,0,0,0.0,127.0,100.33333333333333,0.0,0,0,0,0,0,0,0,0,0,0,547,0,2,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.75.209-50744-443-6,192.168.192.168,50744,172.67.75.209,443,6,08/12/2025 12:32:46 PM,252,2,1,31.0,553.0,31.0,0.0,15.5,21.920310216782973,553.0,553.0,553.0,0.0,2317460.3174603176,11904.761904761905,126.0,176.7766952966369,251.0,1.0,252.0,252.0,0.0,252.0,252.0,0,0,0,0,0,0,0,0,0,64,32,7936.507936507936,3968.253968253968,0.0,553.0,146.0,271.7265782608196,73835.33333333334,0,0,0,2,3,0,0,0,0.0,194.66666666666666,15.5,553.0,0,0,0,0,0,0,0,0,0,0,16,16,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.75.209-50744-443-6,192.168.192.168,50744,172.67.75.209,443,6,08/12/2025 12:32:46 PM,164,2,6,9737.0,22427.0,9737.0,0.0,4868.5,6885.0987284134135,8688.0,1049.0,3737.833333333333,2818.5795299523957,1.961219512195122E8,48780.487804878045,23.42857142857143,61.54634335971863,163.0,0.0,164.0,164.0,0.0,164.0,164.0,1.0,0.2,0.4472135954999579,1.0,0.0,1,0,0,0,64,192,12195.121951219511,36585.365853658535,0.0,9737.0,4655.666666666667,3842.063085114559,1.476144875E7,0,0,0,4,8,0,0,0,3.0,5237.625,4868.5,3737.8333333333335,0,0,0,32164,7,32164000000,0,0,0,0,16,16,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.75.209-50744-443-6,192.168.192.168,50744,172.67.75.209,443,6,08/12/2025 12:32:46 PM,41,3,5,1220.0,38797.0,1220.0,0.0,406.66666666666663,704.3673284113435,17376.0,556.0,7759.4,7266.620934106856,9.760243902439024E8,195121.95121951218,5.857142857142858,10.270160197201916,26.0,0.0,41.0,20.5,7.7781745930520225,26.0,15.0,1.0,0.25,0.5,1.0,0.0,1,0,0,0,96,160,73170.73170731707,121951.21951219512,0.0,17376.0,4581.888888888888,6386.411442360342,4.078625111111111E7,0,0,0,3,8,0,0,0,1.0,5154.625,406.6666666666667,7759.4,0,0,0,40017,6,40017000000,0,0,0,0,16,16,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.75.209-50744-443-6,192.168.192.168,50744,172.67.75.209,443,6,08/12/2025 12:32:46 PM,48,2,0,5792.0,0.0,5792.0,0.0,2896.0,4095.562476632483,0,0,0,0,1.2066666666666666E8,41666.666666666664,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,0,0,0,0,0,64,0,41666.666666666664,0.0,0.0,5792.0,3861.333333333333,3344.0127591463124,1.1182421333333334E7,0,0,0,0,2,0,0,0,0.0,5792.0,2896.0,0.0,0,0,0,0,0,0,0,0,0,0,16,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.75.209-50744-443-6,192.168.192.168,50744,172.67.75.209,443,6,08/12/2025 12:32:46 PM,32,2,2,15.0,16793.0,15.0,0.0,7.5,10.606601717798213,15928.0,865.0,8396.5,10651.149445012965,5.2525E8,125000.0,10.666666666666666,18.475208614068023,32.0,0.0,32.0,32.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,64,62500.0,62500.0,0.0,15928.0,3364.6,7032.90823912839,4.94617983E7,0,0,0,2,4,0,0,0,1.0,4205.75,7.5,8396.5,0,0,0,0,0,0,0,0,0,0,16,16,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.75.209-50744-443-6,192.168.192.168,50744,172.67.75.209,443,6,08/12/2025 12:32:46 PM,350,2,8,2896.0,34008.0,2896.0,0.0,1448.0,2047.7812383162416,15928.0,1076.0,4251.0,5137.354488728332,1.0544E8,28571.428571428572,38.888888888888886,63.948112646982096,170.0,0.0,350.0,350.0,0.0,350.0,350.0,287.0,41.0,71.40261433122272,170.0,0.0,0,0,0,0,64,256,5714.285714285715,22857.14285714286,0.0,15928.0,3618.181818181818,4495.385207480707,2.0208488163636364E7,0,0,0,4,10,0,0,0,4.0,3980.0,1448.0,4251.0,0,0,0,36904,9,128585365,0,0,0,0,16,16,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.75.209-50744-443-6,192.168.192.168,50744,172.67.75.209,443,6,08/12/2025 12:32:46 PM,25,2,0,1448.0,0.0,1448.0,0.0,724.0,1023.8906191581208,0,0,0,0,5.792E7,80000.0,25.0,0.0,25.0,25.0,25.0,25.0,0.0,25.0,25.0,0,0,0,0,0,0,0,0,0,64,0,80000.0,0.0,0.0,1448.0,965.3333333333333,836.0031897865781,698901.3333333334,0,0,0,0,2,0,0,0,0.0,1448.0,724.0,0.0,0,0,0,0,0,0,0,0,0,0,16,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.75.209-50744-443-6,192.168.192.168,50744,172.67.75.209,443,6,08/12/2025 12:32:46 PM,22,2,0,17376.0,0.0,17376.0,0.0,8688.0,12286.687429897449,0,0,0,0,7.898181818181819E8,90909.09090909091,22.0,0.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,0,0,0,0,0,1,0,0,0,64,0,90909.09090909091,0.0,0.0,17376.0,11584.0,10032.038277438938,1.00641792E8,0,0,0,1,2,0,0,0,0.0,17376.0,8688.0,0.0,0,0,0,0,0,0,0,0,0,0,16,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.75.209-50744-443-6,192.168.192.168,50744,172.67.75.209,443,6,08/12/2025 12:32:46 PM,44,3,1,20272.0,1304.0,20272.0,0.0,6757.333333333334,11704.044657012093,1304.0,1304.0,1304.0,0.0,4.903636363636364E8,90909.09090909091,14.666666666666666,16.165807537309522,32.0,0.0,44.0,22.0,14.142135623730951,32.0,12.0,0,0,0,0,0,0,0,0,0,96,32,68181.81818181818,22727.272727272728,0.0,20272.0,8369.6,10878.388704215344,1.183393408E8,0,0,0,1,4,0,0,0,0.0,10462.0,6757.333333333333,1304.0,0,0,0,0,0,0,0,0,0,0,16,16,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-172.67.75.209-50744-443-6,192.168.192.168,50744,172.67.75.209,443,6,08/12/2025 12:32:46 PM,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,95238.09523809524,21.0,0.0,21.0,21.0,21.0,21.0,0.0,21.0,21.0,0,0,0,0,0,0,0,0,0,64,0,95238.09523809524,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-8.8.8.8-0-0-0,192.168.192.168,0,8.8.8.8,0,0,08/12/2025 12:33:05 PM,-142534,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-21.047609693125853,-71267.0,165050.03643743918,45441.0,-187975.0,-187975.0,-187975.0,0.0,-187975.0,-187975.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,82,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,24390.243902439022,82.0,0.0,82.0,82.0,82.0,82.0,0.0,82.0,82.0,0,0,0,0,0,0,0,0,0,72,0,24390.243902439022,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,42,3,1,4200.0,1160.0,4200.0,0.0,1400.0,2424.8711305964284,1160.0,1160.0,1160.0,0.0,1.2761904761904763E8,95238.09523809524,14.0,19.28730152198591,36.0,0.0,42.0,21.0,21.213203435596427,36.0,6.0,0,0,0,0,0,1,0,0,0,96,32,71428.57142857143,23809.52380952381,0.0,4200.0,1912.0,2141.662905314466,4586720.0,0,0,0,2,4,0,0,0,0.0,2390.0,1400.0,1160.0,0,0,0,0,0,0,0,0,0,0,1050,1050,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,129,3,0,193.0,0.0,98.0,46.0,64.33333333333333,29.19474838619667,0,0,0,0,1496124.031007752,23255.813953488374,64.5,74.24621202458749,117.0,12.0,129.0,64.5,74.24621202458749,117.0,12.0,0,0,0,0,0,1,0,0,0,96,0,23255.813953488374,0.0,46.0,98.0,59.75,25.53918557824427,652.25,0,0,0,3,3,0,0,0,0.0,79.66666666666667,64.33333333333333,0.0,0,0,0,0,0,0,0,0,0,0,502,0,2,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,236,2,1,679.0,31.0,648.0,31.0,339.5,436.2848839920998,31.0,31.0,31.0,0.0,3008474.5762711866,12711.864406779661,118.0,166.87720036002523,236.0,0.0,236.0,236.0,0.0,236.0,236.0,0,0,0,0,0,1,0,0,0,64,32,8474.57627118644,4237.28813559322,31.0,648.0,339.5,356.22511608999906,126896.33333333333,0,0,0,3,3,0,0,0,0.0,452.6666666666667,339.5,31.0,0,0,0,0,0,0,0,0,0,0,1050,1050,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,71,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,3.943661971830986E7,28169.014084507042,71.0,0.0,71.0,71.0,71.0,71.0,0.0,71.0,71.0,0,0,0,0,0,1,0,0,0,64,0,28169.014084507042,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,6,2,0,1683.0,0.0,1683.0,0.0,841.5,1190.0607127369594,0,0,0,0,2.805E8,333333.3333333333,6.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0,0,0,0,0,1,0,0,0,64,0,333333.3333333333,0.0,0.0,1683.0,1122.0,971.6805030461402,944163.0,0,0,0,1,2,0,0,0,0.0,1683.0,841.5,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,76,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,3.684210526315789E7,26315.78947368421,76.0,0.0,76.0,76.0,76.0,76.0,0.0,76.0,76.0,0,0,0,0,0,1,0,0,0,64,0,26315.78947368421,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,45,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,6.222222222222222E7,44444.444444444445,45.0,0.0,45.0,45.0,45.0,45.0,0.0,45.0,45.0,0,0,0,0,0,1,0,0,0,64,0,44444.444444444445,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,135,2,1,1400.0,1400.0,1400.0,0.0,700.0,989.9494936611666,1400.0,1400.0,1400.0,0.0,2.074074074074074E7,22222.222222222223,67.5,88.38834764831844,130.0,5.0,135.0,135.0,0.0,135.0,135.0,0,0,0,0,0,0,0,0,0,64,32,14814.814814814814,7407.407407407407,0.0,1400.0,1050.0,700.0,490000.0,0,0,0,1,3,0,0,0,0.0,1400.0,700.0,1400.0,0,0,0,0,0,0,0,0,0,0,1050,1050,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,25,2,0,1896.0,0.0,1896.0,0.0,948.0,1340.674457129694,0,0,0,0,7.584E7,80000.0,25.0,0.0,25.0,25.0,25.0,25.0,0.0,25.0,25.0,0,0,0,0,0,1,0,0,0,64,0,80000.0,0.0,0.0,1896.0,1264.0,1094.6561103835304,1198272.0,0,0,0,1,2,0,0,0,0.0,1896.0,948.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
